BLOC,City1,City2,Duration (hours)
2,Torrelles de Foix,Les Cabanyes,0.27125
2,Torrelles de Foix,Pacs del Penedès,0.18005555555555558
2,Torrelles de Foix,Sant Cugat Sesgarrigues,0.36569444444444443
2,Torrelles de Foix,Santa Fe del Penedès,0.3492222222222222
2,Torrelles de Foix,Vilobí del Penedès,0.24608333333333332
2,Torrelles de Foix,Castellet i la Gornal,0.47402777777777777
2,Torrelles de Foix,Albinyana,0.66225
2,Torrelles de Foix,Bonastre,0.7967777777777778
2,Torrelles de Foix,Santa Oliva,0.6100833333333334
2,Torrelles de Foix,Olivella,0.6107777777777779
2,Torrelles de Foix,Olesa de Bonesvalls,0.6063333333333334
2,Torrelles de Foix,Puigdàlber,0.39997222222222223
2,Torrelles de Foix,Sant Llorenç d'Hortons,0.6473333333333333
2,Torrelles de Foix,Subirats,0.4960277777777778
2,Torrelles de Foix,Torrelavit,0.5171111111111111
2,Torrelles de Foix,Masllorenç,0.6773611111111111
2,Torrelles de Foix,Montmell,0.6823333333333333
2,Torrelles de Foix,Salomó,0.7937777777777778
2,Torrelles de Foix,Vespella de Gaià,0.8694444444444445
2,Torrelles de Foix,Montblanc,0.9472499999999999
2,Les Cabanyes,Pacs del Penedès,0.09083333333333334
2,Les Cabanyes,Sant Cugat Sesgarrigues,0.19875
2,Les Cabanyes,Santa Fe del Penedès,0.1257777777777778
2,Les Cabanyes,Vilobí del Penedès,0.10475000000000001
2,Les Cabanyes,Castellet i la Gornal,0.35883333333333334
2,Les Cabanyes,Albinyana,0.5470555555555556
2,Les Cabanyes,Bonastre,0.6815833333333333
2,Les Cabanyes,Santa Oliva,0.4968333333333333
2,Les Cabanyes,Olivella,0.4438333333333333
2,Les Cabanyes,Olesa de Bonesvalls,0.4393888888888889
2,Les Cabanyes,Puigdàlber,0.1887777777777778
2,Les Cabanyes,Sant Llorenç d'Hortons,0.4803888888888889
2,Les Cabanyes,Subirats,0.32908333333333334
2,Les Cabanyes,Torrelavit,0.3502222222222222
2,Les Cabanyes,Masllorenç,0.5621666666666667
2,Les Cabanyes,Montmell,0.5671388888888889
2,Les Cabanyes,Salomó,0.6974166666666666
2,Les Cabanyes,Vespella de Gaià,0.7542500000000001
2,Les Cabanyes,Montblanc,0.8345833333333333
2,Pacs del Penedès,Sant Cugat Sesgarrigues,0.22052777777777777
2,Pacs del Penedès,Santa Fe del Penedès,0.20202777777777778
2,Pacs del Penedès,Vilobí del Penedès,0.14094444444444443
2,Pacs del Penedès,Castellet i la Gornal,0.32886111111111116
2,Pacs del Penedès,Albinyana,0.5170833333333333
2,Pacs del Penedès,Bonastre,0.6516111111111111
2,Pacs del Penedès,Santa Oliva,0.4649166666666667
2,Pacs del Penedès,Olivella,0.46561111111111114
2,Pacs del Penedès,Olesa de Bonesvalls,0.46116666666666667
2,Pacs del Penedès,Puigdàlber,0.25480555555555556
2,Pacs del Penedès,Sant Llorenç d'Hortons,0.5021666666666667
2,Pacs del Penedès,Subirats,0.35086111111111107
2,Pacs del Penedès,Torrelavit,0.4083055555555556
2,Pacs del Penedès,Masllorenç,0.5321944444444444
2,Pacs del Penedès,Montmell,0.5371666666666667
2,Pacs del Penedès,Salomó,0.6674444444444445
2,Pacs del Penedès,Vespella de Gaià,0.7242777777777778
2,Pacs del Penedès,Montblanc,0.804611111111111
2,Sant Cugat Sesgarrigues,Santa Fe del Penedès,0.1318888888888889
2,Sant Cugat Sesgarrigues,Vilobí del Penedès,0.27466666666666667
2,Sant Cugat Sesgarrigues,Castellet i la Gornal,0.3399166666666667
2,Sant Cugat Sesgarrigues,Albinyana,0.5379444444444444
2,Sant Cugat Sesgarrigues,Bonastre,0.6724722222222222
2,Sant Cugat Sesgarrigues,Santa Oliva,0.48391666666666666
2,Sant Cugat Sesgarrigues,Olivella,0.3272777777777778
2,Sant Cugat Sesgarrigues,Olesa de Bonesvalls,0.29283333333333333
2,Sant Cugat Sesgarrigues,Puigdàlber,0.20552777777777778
2,Sant Cugat Sesgarrigues,Sant Llorenç d'Hortons,0.44208333333333333
2,Sant Cugat Sesgarrigues,Subirats,0.1825277777777778
2,Sant Cugat Sesgarrigues,Torrelavit,0.3134722222222222
2,Sant Cugat Sesgarrigues,Masllorenç,0.5530555555555555
2,Sant Cugat Sesgarrigues,Montmell,0.5580277777777778
2,Sant Cugat Sesgarrigues,Salomó,0.6883055555555556
2,Sant Cugat Sesgarrigues,Vespella de Gaià,0.7451388888888889
2,Sant Cugat Sesgarrigues,Montblanc,0.8254722222222222
2,Santa Fe del Penedès,Vilobí del Penedès,0.2231388888888889
2,Santa Fe del Penedès,Castellet i la Gornal,0.3604444444444444
2,Santa Fe del Penedès,Albinyana,0.5584722222222223
2,Santa Fe del Penedès,Bonastre,0.6930000000000001
2,Santa Fe del Penedès,Santa Oliva,0.5044444444444445
2,Santa Fe del Penedès,Olivella,0.4246111111111111
2,Santa Fe del Penedès,Olesa de Bonesvalls,0.40019444444444446
2,Santa Fe del Penedès,Puigdàlber,0.11452777777777778
2,Santa Fe del Penedès,Sant Llorenç d'Hortons,0.41933333333333334
2,Santa Fe del Penedès,Subirats,0.28988888888888886
2,Santa Fe del Penedès,Torrelavit,0.27597222222222223
2,Santa Fe del Penedès,Masllorenç,0.5735833333333333
2,Santa Fe del Penedès,Montmell,0.5785555555555556
2,Santa Fe del Penedès,Salomó,0.7088333333333334
2,Santa Fe del Penedès,Vespella de Gaià,0.7656666666666667
2,Santa Fe del Penedès,Montblanc,0.846
2,Vilobí del Penedès,Castellet i la Gornal,0.4443888888888889
2,Vilobí del Penedès,Albinyana,0.6326111111111111
2,Vilobí del Penedès,Bonastre,0.7671388888888888
2,Vilobí del Penedès,Santa Oliva,0.5804444444444444
2,Vilobí del Penedès,Olivella,0.5308055555555555
2,Vilobí del Penedès,Olesa de Bonesvalls,0.5263611111111112
2,Vilobí del Penedès,Puigdàlber,0.28825
2,Vilobí del Penedès,Sant Llorenç d'Hortons,0.5673611111111111
2,Vilobí del Penedès,Subirats,0.41605555555555557
2,Vilobí del Penedès,Torrelavit,0.40969444444444447
2,Vilobí del Penedès,Masllorenç,0.6477222222222223
2,Vilobí del Penedès,Montmell,0.6526944444444444
2,Vilobí del Penedès,Salomó,0.7829722222222222
2,Vilobí del Penedès,Vespella de Gaià,0.8398055555555556
2,Vilobí del Penedès,Montblanc,0.9201388888888888
2,Castellet i la Gornal,Albinyana,0.22774999999999998
2,Castellet i la Gornal,Bonastre,0.40049999999999997
2,Castellet i la Gornal,Santa Oliva,0.17575000000000002
2,Castellet i la Gornal,Olivella,0.5843055555555555
2,Castellet i la Gornal,Olesa de Bonesvalls,0.5798611111111112
2,Castellet i la Gornal,Puigdàlber,0.3957777777777778
2,Castellet i la Gornal,Sant Llorenç d'Hortons,0.6238055555555555
2,Castellet i la Gornal,Subirats,0.46955555555555556
2,Castellet i la Gornal,Torrelavit,0.5572222222222222
2,Castellet i la Gornal,Masllorenç,0.32886111111111116
2,Castellet i la Gornal,Montmell,0.40269444444444447
2,Castellet i la Gornal,Salomó,0.4653611111111111
2,Castellet i la Gornal,Vespella de Gaià,0.5293333333333333
2,Castellet i la Gornal,Montblanc,0.7111111111111111
2,Albinyana,Bonastre,0.2515
2,Albinyana,Santa Oliva,0.20755555555555558
2,Albinyana,Olivella,0.7507222222222222
2,Albinyana,Olesa de Bonesvalls,0.7823888888888889
2,Albinyana,Puigdàlber,0.5983055555555555
2,Albinyana,Sant Llorenç d'Hortons,0.7655833333333333
2,Albinyana,Subirats,0.6556944444444445
2,Albinyana,Torrelavit,0.7118611111111111
2,Albinyana,Masllorenç,0.2668888888888889
2,Albinyana,Montmell,0.3407222222222222
2,Albinyana,Salomó,0.4033888888888889
2,Albinyana,Vespella de Gaià,0.591
2,Albinyana,Montblanc,0.6491388888888889
2,Bonastre,Santa Oliva,0.41158333333333336
2,Bonastre,Olivella,0.8183055555555556
2,Bonastre,Olesa de Bonesvalls,0.9243055555555556
2,Bonastre,Puigdàlber,0.7402222222222222
2,Bonastre,Sant Llorenç d'Hortons,0.9075
2,Bonastre,Subirats,0.7976111111111112
2,Bonastre,Torrelavit,0.8537777777777777
2,Bonastre,Masllorenç,0.15577777777777777
2,Bonastre,Montmell,0.32916666666666666
2,Bonastre,Salomó,0.1973888888888889
2,Bonastre,Vespella de Gaià,0.385
2,Bonastre,Montblanc,0.5959166666666668
2,Santa Oliva,Olivella,0.6989166666666666
2,Santa Oliva,Olesa de Bonesvalls,0.7269166666666667
2,Santa Oliva,Puigdàlber,0.5428333333333334
2,Santa Oliva,Sant Llorenç d'Hortons,0.7708611111111111
2,Santa Oliva,Subirats,0.6166111111111111
2,Santa Oliva,Torrelavit,0.7042777777777778
2,Santa Oliva,Masllorenç,0.30944444444444447
2,Santa Oliva,Montmell,0.36025
2,Santa Oliva,Salomó,0.4459444444444445
2,Santa Oliva,Vespella de Gaià,0.5250555555555556
2,Santa Oliva,Montblanc,0.6686666666666666
2,Olivella,Olesa de Bonesvalls,0.5659722222222222
2,Olivella,Puigdàlber,0.4538333333333333
2,Olivella,Sant Llorenç d'Hortons,0.7041666666666667
2,Olivella,Subirats,0.45566666666666666
2,Olivella,Torrelavit,0.6152777777777778
2,Olivella,Masllorenç,0.8013611111111112
2,Olivella,Montmell,0.8063333333333333
2,Olivella,Salomó,0.9366111111111112
2,Olivella,Vespella de Gaià,0.9420555555555555
2,Olivella,Montblanc,1.0737777777777777
2,Olesa de Bonesvalls,Puigdàlber,0.4434722222222222
2,Olesa de Bonesvalls,Sant Llorenç d'Hortons,0.8714722222222223
2,Olesa de Bonesvalls,Subirats,0.3421666666666667
2,Olesa de Bonesvalls,Torrelavit,0.5775277777777778
2,Olesa de Bonesvalls,Masllorenç,0.7909999999999999
2,Olesa de Bonesvalls,Montmell,0.7959722222222222
2,Olesa de Bonesvalls,Salomó,0.92625
2,Olesa de Bonesvalls,Vespella de Gaià,0.9830833333333333
2,Olesa de Bonesvalls,Montblanc,1.0634166666666667
2,Puigdàlber,Sant Llorenç d'Hortons,0.44216666666666665
2,Puigdàlber,Subirats,0.31483333333333335
2,Puigdàlber,Torrelavit,0.21980555555555553
2,Puigdàlber,Masllorenç,0.5984722222222222
2,Puigdàlber,Montmell,0.6034444444444444
2,Puigdàlber,Salomó,0.7337222222222223
2,Puigdàlber,Vespella de Gaià,0.7905555555555556
2,Puigdàlber,Montblanc,0.8708888888888888
2,Sant Llorenç d'Hortons,Subirats,0.37722222222222224
2,Sant Llorenç d'Hortons,Torrelavit,0.3646944444444445
2,Sant Llorenç d'Hortons,Masllorenç,0.7797777777777777
2,Sant Llorenç d'Hortons,Montmell,0.78475
2,Sant Llorenç d'Hortons,Salomó,0.9150277777777778
2,Sant Llorenç d'Hortons,Vespella de Gaià,0.9718611111111111
2,Sant Llorenç d'Hortons,Montblanc,1.0521944444444444
2,Subirats,Torrelavit,0.2879444444444444
2,Subirats,Masllorenç,0.6816666666666666
2,Subirats,Montmell,0.6866388888888889
2,Subirats,Salomó,0.8169166666666667
2,Subirats,Vespella de Gaià,0.87375
2,Subirats,Montblanc,0.9540833333333333
2,Torrelavit,Masllorenç,0.7339444444444444
2,Torrelavit,Montmell,0.7389166666666667
2,Torrelavit,Salomó,0.8691944444444444
2,Torrelavit,Vespella de Gaià,0.9260277777777777
2,Torrelavit,Montblanc,1.006361111111111
2,Masllorenç,Montmell,0.17747222222222223
2,Masllorenç,Salomó,0.14177777777777778
2,Masllorenç,Vespella de Gaià,0.3293888888888889
2,Masllorenç,Montblanc,0.5151944444444445
2,Montmell,Salomó,0.3148611111111111
2,Montmell,Vespella de Gaià,0.5024722222222222
2,Montmell,Montblanc,0.6091944444444444
2,Salomó,Vespella de Gaià,0.20438888888888887
2,Salomó,Montblanc,0.5148611111111111
2,Vespella de Gaià,Montblanc,0.7034722222222223
3,Blancafort,Pira,0.7334722222222222
3,Blancafort,Senan,0.9757499999999999
3,Blancafort,Aiguamúrcia,0.7642222222222221
3,Blancafort,Cabra del Camp,0.7894166666666667
3,Blancafort,Querol,0.9436388888888889
3,Blancafort,Pontils,1.1768888888888889
3,Blancafort,Figuerola del Camp,0.7770833333333333
3,Blancafort,Montferri,0.7144166666666667
3,Blancafort,Rodonyà,0.733111111111111
3,Blancafort,Vallclara,0.9405
3,Blancafort,Vilanova de Prades,1.0409722222222222
3,Blancafort,Mont-ral,0.7448888888888888
3,Blancafort,La Riba,0.5456666666666667
3,Blancafort,Vilaverd,0.5723611111111111
3,Blancafort,Garidells,0.4653333333333333
3,Blancafort,Masó,0.8918333333333333
3,Blancafort,El Milà,0.4688055555555556
3,Blancafort,Vallmoll,0.5429444444444445
3,Blancafort,Alió,0.6081944444444445
3,Blancafort,Bràfim,0.74975
3,Blancafort,Puigpelat,0.6242222222222221
3,Blancafort,Vilabella,0.7227777777777777
3,Blancafort,Nulles,0.6598888888888889
3,Blancafort,Rourell,0.46147222222222223
3,Blancafort,Montblanc,0.6469722222222222
3,Pira,Senan,0.44122222222222224
3,Pira,Aiguamúrcia,0.5045000000000001
3,Pira,Cabra del Camp,0.21555555555555556
3,Pira,Querol,0.5198611111111111
3,Pira,Pontils,0.4596111111111111
3,Pira,Figuerola del Camp,0.32630555555555557
3,Pira,Montferri,0.45469444444444446
3,Pira,Rodonyà,0.4733888888888889
3,Pira,Vallclara,0.40597222222222223
3,Pira,Vilanova de Prades,0.5064444444444445
3,Pira,Mont-ral,0.6696666666666667
3,Pira,La Riba,0.28308333333333335
3,Pira,Vilaverd,0.21780555555555556
3,Pira,Garidells,0.4718611111111111
3,Pira,Masó,0.9353888888888889
3,Pira,El Milà,0.4005833333333333
3,Pira,Vallmoll,0.42716666666666664
3,Pira,Alió,0.3994722222222222
3,Pira,Bràfim,0.5483333333333333
3,Pira,Puigpelat,0.42686111111111114
3,Pira,Vilabella,0.5739444444444444
3,Pira,Nulles,0.5168333333333333
3,Pira,Rourell,0.4036944444444444
3,Pira,Montblanc,0.1613611111111111
3,Senan,Aiguamúrcia,0.7520277777777779
3,Senan,Cabra del Camp,0.5707222222222222
3,Senan,Querol,0.7673888888888889
3,Senan,Pontils,0.895611111111111
3,Senan,Figuerola del Camp,0.6304722222222222
3,Senan,Montferri,0.7022222222222222
3,Senan,Rodonyà,0.7209166666666668
3,Senan,Vallclara,0.4771944444444445
3,Senan,Vilanova de Prades,0.5776666666666667
3,Senan,Mont-ral,0.9051944444444444
3,Senan,La Riba,0.5186111111111111
3,Senan,Vilaverd,0.4533333333333333
3,Senan,Garidells,0.7073888888888888
3,Senan,Masó,1.1829166666666666
3,Senan,El Milà,0.6361111111111111
3,Senan,Vallmoll,0.6626944444444444
3,Senan,Alió,0.635
3,Senan,Bràfim,0.7958611111111111
3,Senan,Puigpelat,0.6623888888888889
3,Senan,Vilabella,0.8094722222222221
3,Senan,Nulles,0.7523611111111111
3,Senan,Rourell,0.6392222222222221
3,Senan,Montblanc,0.4002222222222222
3,Aiguamúrcia,Cabra del Camp,0.3398333333333334
3,Aiguamúrcia,Querol,0.33311111111111114
3,Aiguamúrcia,Pontils,0.5663611111111111
3,Aiguamúrcia,Figuerola del Camp,0.3366944444444444
3,Aiguamúrcia,Montferri,0.18813888888888888
3,Aiguamúrcia,Rodonyà,0.20683333333333334
3,Aiguamúrcia,Vallclara,0.7328333333333333
3,Aiguamúrcia,Vilanova de Prades,0.8333055555555556
3,Aiguamúrcia,Mont-ral,0.7245555555555556
3,Aiguamúrcia,La Riba,0.5375277777777777
3,Aiguamúrcia,Vilaverd,0.5145
3,Aiguamúrcia,Garidells,0.3997777777777778
3,Aiguamúrcia,Masó,0.7410555555555556
3,Aiguamúrcia,El Milà,0.40488888888888885
3,Aiguamúrcia,Vallmoll,0.3550833333333333
3,Aiguamúrcia,Alió,0.1972777777777778
3,Aiguamúrcia,Bràfim,0.2817777777777778
3,Aiguamúrcia,Puigpelat,0.26944444444444443
3,Aiguamúrcia,Vilabella,0.40994444444444444
3,Aiguamúrcia,Nulles,0.3750555555555556
3,Aiguamúrcia,Rourell,0.408
3,Aiguamúrcia,Montblanc,0.4861111111111111
3,Cabra del Camp,Querol,0.3557222222222222
3,Cabra del Camp,Pontils,0.53725
3,Cabra del Camp,Figuerola del Camp,0.138
3,Cabra del Camp,Montferri,0.32752777777777775
3,Cabra del Camp,Rodonyà,0.34622222222222226
3,Cabra del Camp,Vallclara,0.5354722222222222
3,Cabra del Camp,Vilanova de Prades,0.6359444444444444
3,Cabra del Camp,Mont-ral,0.7493055555555556
3,Cabra del Camp,La Riba,0.4125833333333333
3,Cabra del Camp,Vilaverd,0.34730555555555553
3,Cabra del Camp,Garidells,0.4245277777777778
3,Cabra del Camp,Masó,0.8082222222222222
3,Cabra del Camp,El Milà,0.4280555555555556
3,Cabra del Camp,Vallmoll,0.37983333333333336
3,Cabra del Camp,Alió,0.3143333333333333
3,Cabra del Camp,Bràfim,0.4211666666666667
3,Cabra del Camp,Puigpelat,0.3522222222222222
3,Cabra del Camp,Vilabella,0.49930555555555556
3,Cabra del Camp,Nulles,0.44219444444444445
3,Cabra del Camp,Rourell,0.4311666666666667
3,Cabra del Camp,Montblanc,0.29086111111111107
3,Querol,Pontils,0.23325
3,Querol,Figuerola del Camp,0.3501388888888889
3,Querol,Montferri,0.45641666666666664
3,Querol,Rodonyà,0.47511111111111115
3,Querol,Vallclara,0.7508888888888888
3,Querol,Vilanova de Prades,0.8513611111111111
3,Querol,Mont-ral,0.9053333333333333
3,Querol,La Riba,0.628
3,Querol,Vilaverd,0.5627222222222222
3,Querol,Garidells,0.5805555555555556
3,Querol,Masó,0.9371111111111111
3,Querol,El Milà,0.5840833333333333
3,Querol,Vallmoll,0.5358611111111111
3,Querol,Alió,0.4432222222222222
3,Querol,Bràfim,0.5500555555555555
3,Querol,Puigpelat,0.50825
3,Querol,Vilabella,0.6553333333333333
3,Querol,Nulles,0.5982222222222222
3,Querol,Rourell,0.5871944444444445
3,Querol,Montblanc,0.5062777777777777
3,Pontils,Figuerola del Camp,0.5822777777777777
3,Pontils,Montferri,0.6885555555555556
3,Pontils,Rodonyà,0.7072499999999999
3,Pontils,Vallclara,0.8606111111111111
3,Pontils,Vilanova de Prades,0.9610833333333334
3,Pontils,Mont-ral,1.1243055555555554
3,Pontils,La Riba,0.7377222222222223
3,Pontils,Vilaverd,0.6724444444444445
3,Pontils,Garidells,0.8126944444444444
3,Pontils,Masó,1.14075
3,Pontils,El Milà,0.8162222222222223
3,Pontils,Vallmoll,0.768
3,Pontils,Alió,0.6753611111111112
3,Pontils,Bràfim,0.7821944444444444
3,Pontils,Puigpelat,0.7403888888888889
3,Pontils,Vilabella,0.8874722222222222
3,Pontils,Nulles,0.8303611111111112
3,Pontils,Rourell,0.8193333333333334
3,Pontils,Montblanc,0.616
3,Figuerola del Camp,Montferri,0.3231111111111111
3,Figuerola del Camp,Rodonyà,0.34180555555555553
3,Figuerola del Camp,Vallclara,0.6175833333333334
3,Figuerola del Camp,Vilanova de Prades,0.7180555555555556
3,Figuerola del Camp,Mont-ral,0.7288333333333333
3,Figuerola del Camp,La Riba,0.4735
3,Figuerola del Camp,Vilaverd,0.4082222222222222
3,Figuerola del Camp,Garidells,0.42011111111111116
3,Figuerola del Camp,Masó,0.8038055555555556
3,Figuerola del Camp,El Milà,0.40127777777777773
3,Figuerola del Camp,Vallmoll,0.3754166666666667
3,Figuerola del Camp,Alió,0.3099166666666667
3,Figuerola del Camp,Bràfim,0.41675
3,Figuerola del Camp,Puigpelat,0.34780555555555553
3,Figuerola del Camp,Vilabella,0.4948888888888889
3,Figuerola del Camp,Nulles,0.43777777777777777
3,Figuerola del Camp,Rourell,0.40438888888888885
3,Figuerola del Camp,Montblanc,0.37297222222222226
3,Montferri,Rodonyà,0.11516666666666667
3,Montferri,Vallclara,0.6883333333333334
3,Montferri,Vilanova de Prades,0.7888055555555555
3,Montferri,Mont-ral,0.6800555555555555
3,Montferri,La Riba,0.4930277777777778
3,Montferri,Vilaverd,0.47
3,Montferri,Garidells,0.3552777777777778
3,Montferri,Masó,0.6511666666666667
3,Montferri,El Milà,0.3603888888888889
3,Montferri,Vallmoll,0.3105833333333333
3,Montferri,Alió,0.1527777777777778
3,Montferri,Bràfim,0.1111111111111111
3,Montferri,Puigpelat,0.22494444444444442
3,Montferri,Vilabella,0.23927777777777778
3,Montferri,Nulles,0.2349166666666667
3,Montferri,Rourell,0.3635
3,Montferri,Montblanc,0.4416111111111111
3,Rodonyà,Vallclara,0.7037777777777777
3,Rodonyà,Vilanova de Prades,0.80425
3,Rodonyà,Mont-ral,0.6955
3,Rodonyà,La Riba,0.5084722222222222
3,Rodonyà,Vilaverd,0.4854444444444444
3,Rodonyà,Garidells,0.3707222222222222
3,Rodonyà,Masó,0.5626111111111112
3,Rodonyà,El Milà,0.37583333333333335
3,Rodonyà,Vallmoll,0.3260277777777778
3,Rodonyà,Alió,0.16822222222222222
3,Rodonyà,Bràfim,0.20936111111111114
3,Rodonyà,Puigpelat,0.24038888888888887
3,Rodonyà,Vilabella,0.33752777777777776
3,Rodonyà,Nulles,0.33316666666666667
3,Rodonyà,Rourell,0.3789444444444445
3,Rodonyà,Montblanc,0.4570555555555556
3,Vallclara,Vilanova de Prades,0.11708333333333333
3,Vallclara,Mont-ral,0.7960833333333334
3,Vallclara,La Riba,0.4846944444444445
3,Vallclara,Vilaverd,0.4194166666666667
3,Vallclara,Garidells,0.6734722222222222
3,Vallclara,Masó,1.1489999999999998
3,Vallclara,El Milà,0.6021944444444445
3,Vallclara,Vallmoll,0.6287777777777778
3,Vallclara,Alió,0.6010833333333334
3,Vallclara,Bràfim,0.7619444444444444
3,Vallclara,Puigpelat,0.6284722222222222
3,Vallclara,Vilabella,0.7755555555555556
3,Vallclara,Nulles,0.7184444444444444
3,Vallclara,Rourell,0.6053055555555555
3,Vallclara,Montblanc,0.36630555555555555
3,Vilanova de Prades,Mont-ral,0.6878888888888889
3,Vilanova de Prades,La Riba,0.5843055555555555
3,Vilanova de Prades,Vilaverd,0.5190277777777778
3,Vilanova de Prades,Garidells,0.7730833333333333
3,Vilanova de Prades,Masó,1.2486111111111111
3,Vilanova de Prades,El Milà,0.7018055555555556
3,Vilanova de Prades,Vallmoll,0.7283888888888889
3,Vilanova de Prades,Alió,0.7006944444444444
3,Vilanova de Prades,Bràfim,0.8615555555555555
3,Vilanova de Prades,Puigpelat,0.7280833333333333
3,Vilanova de Prades,Vilabella,0.8751666666666666
3,Vilanova de Prades,Nulles,0.8180555555555555
3,Vilanova de Prades,Rourell,0.7049166666666666
3,Vilanova de Prades,Montblanc,0.46591666666666665
3,Mont-ral,La Riba,0.4971944444444445
3,Mont-ral,Vilaverd,0.5238888888888888
3,Mont-ral,Garidells,0.5982777777777778
3,Mont-ral,Masó,1.2234722222222223
3,Mont-ral,El Milà,0.4454722222222222
3,Mont-ral,Vallmoll,0.5535833333333333
3,Mont-ral,Alió,0.5848611111111112
3,Mont-ral,Bràfim,0.7383888888888889
3,Mont-ral,Puigpelat,0.6008888888888888
3,Mont-ral,Vilabella,0.7314166666666666
3,Mont-ral,Nulles,0.6485277777777777
3,Mont-ral,Rourell,0.538
3,Mont-ral,Montblanc,0.5984999999999999
3,La Riba,Vilaverd,0.10433333333333333
3,La Riba,Garidells,0.3894444444444444
3,La Riba,Masó,1.0155555555555555
3,La Riba,El Milà,0.23663888888888887
3,La Riba,Vallmoll,0.34475
3,La Riba,Alió,0.3760277777777778
3,La Riba,Bràfim,0.5295555555555556
3,La Riba,Puigpelat,0.3920555555555556
3,La Riba,Vilabella,0.5225833333333333
3,La Riba,Nulles,0.43969444444444444
3,La Riba,Rourell,0.32916666666666666
3,La Riba,Montblanc,0.19766666666666668
3,Vilaverd,Garidells,0.41511111111111115
3,Vilaverd,Masó,0.9573055555555556
3,Vilaverd,El Milà,0.26230555555555557
3,Vilaverd,Vallmoll,0.37041666666666667
3,Vilaverd,Alió,0.34933333333333333
3,Vilaverd,Bràfim,0.5307777777777778
3,Vilaverd,Puigpelat,0.37672222222222224
3,Vilaverd,Vilabella,0.5238055555555555
3,Vilaverd,Nulles,0.4653611111111111
3,Vilaverd,Rourell,0.35355555555555557
3,Vilaverd,Montblanc,0.13083333333333333
3,Garidells,Masó,0.72975
3,Garidells,El Milà,0.23591666666666666
3,Garidells,Vallmoll,0.10202777777777779
3,Garidells,Alió,0.24138888888888888
3,Garidells,Bràfim,0.3291388888888889
3,Garidells,Puigpelat,0.2574166666666667
3,Garidells,Vilabella,0.30216666666666664
3,Garidells,Nulles,0.23927777777777778
3,Garidells,Rourell,0.1678611111111111
3,Garidells,Montblanc,0.40122222222222226
3,Masó,El Milà,0.8151944444444444
3,Masó,Vallmoll,0.8286111111111111
3,Masó,Alió,0.7044444444444444
3,Masó,Bràfim,0.7649166666666666
3,Masó,Puigpelat,0.7766111111111111
3,Masó,Vilabella,0.8930833333333333
3,Masó,Nulles,0.8512777777777778
3,Masó,Rourell,0.7471388888888888
3,Masó,Montblanc,0.9308333333333333
3,El Milà,Vallmoll,0.18433333333333335
3,El Milà,Alió,0.24725
3,El Milà,Bràfim,0.4007777777777778
3,El Milà,Puigpelat,0.2632777777777778
3,El Milà,Vilabella,0.3938055555555556
3,El Milà,Nulles,0.3109166666666667
3,El Milà,Rourell,0.10352777777777777
3,El Milà,Montblanc,0.34041666666666665
3,Vallmoll,Alió,0.19711111111111113
3,Vallmoll,Bràfim,0.3506388888888889
3,Vallmoll,Puigpelat,0.21313888888888888
3,Vallmoll,Vilabella,0.3436666666666667
3,Vallmoll,Nulles,0.2607777777777778
3,Vallmoll,Rourell,0.1262222222222222
3,Vallmoll,Montblanc,0.35694444444444445
3,Alió,Bràfim,0.2058888888888889
3,Alió,Puigpelat,0.11330555555555555
3,Alió,Vilabella,0.2603888888888889
3,Alió,Nulles,0.21891666666666668
3,Alió,Rourell,0.25186111111111115
3,Alió,Montblanc,0.3299722222222222
3,Bràfim,Puigpelat,0.15794444444444444
3,Bràfim,Vilabella,0.13102777777777777
3,Bràfim,Nulles,0.12666666666666668
3,Bràfim,Rourell,0.3635555555555555
3,Bràfim,Montblanc,0.44166666666666665
3,Puigpelat,Vilabella,0.1925
3,Puigpelat,Nulles,0.1510277777777778
3,Puigpelat,Rourell,0.26594444444444443
3,Puigpelat,Montblanc,0.3556111111111111
3,Vilabella,Nulles,0.12058333333333333
3,Vilabella,Rourell,0.3728611111111111
3,Vilabella,Montblanc,0.46252777777777776
3,Nulles,Rourell,0.3141388888888889
3,Nulles,Montblanc,0.44375
3,Rourell,Montblanc,0.3279444444444444
4,Argentera,Botarell,0.2758611111111111
4,Argentera,Colldejou,0.4411666666666667
4,Argentera,Pratdip,0.6803888888888889
4,Argentera,Riudecanyes,0.21444444444444444
4,Argentera,Vilanova d'Escornalbou,0.29041666666666666
4,Argentera,Aleixar,0.5433333333333333
4,Argentera,Alforja,0.548
4,Argentera,Duesaigües,0.07377777777777779
4,Argentera,Maspujols,0.4945277777777778
4,Argentera,Riudecols,0.34347222222222223
4,Argentera,Arbolí,0.7686111111111111
4,Argentera,Capafonts,1.2513055555555554
4,Argentera,La Febró,1.1374722222222222
4,Argentera,Vilaplana,0.6025555555555555
4,Argentera,Albiol,0.9672777777777777
4,Argentera,Almoster,0.6261388888888889
4,Argentera,Perafort,0.7723611111111112
4,Argentera,Pobla de Mafumet,0.7501388888888889
4,Argentera,Vilallonga del Camp,0.79075
4,Argentera,Nou de Gaià,0.8951111111111112
4,Argentera,La Riera de Gaià,0.8611388888888889
4,Argentera,El Catllar,0.8283611111111111
4,Argentera,La Secuita,0.8506388888888889
4,Argentera,Renau,0.9598055555555556
4,Argentera,Montblanc,0.9852777777777778
4,Botarell,Colldejou,0.41280555555555554
